para_id,question,answer
56f840fb2382608713f5cb9eec7122dcbc85fe0d5389f89e1817aa236b6a2c94,How to use your iPhone in a car,
56f840fb2382608713f5cb9eec7122dcbc85fe0d5389f89e1817aa236b6a2c94,How to use your iPhone in a car?,
db99ae9612e7db585e343732da68e1d92617ee7be5056c06372825d0b050372b,How do I delete a personal profile?,tap delete profile
db99ae9612e7db585e343732da68e1d92617ee7be5056c06372825d0b050372b,How do I delete a personal profile on my iPhone?,
db99ae9612e7db585e343732da68e1d92617ee7be5056c06372825d0b050372b,How do I delete a profile on my iPhone?,
db99ae9612e7db585e343732da68e1d92617ee7be5056c06372825d0b050372b,How do I delete a personal profile on my phone?,
db99ae9612e7db585e343732da68e1d92617ee7be5056c06372825d0b050372b,How do I delete a profile on my phone?,tap delete profile
38e1cde83f8cabbd07f30937a03addd2dc975f2eb41c633fb1efbf84ddf21bab,FragglesX500FMS 2027 83 Navigation System Guide,
38e1cde83f8cabbd07f30937a03addd2dc975f2eb41c633fb1efbf84ddf21bab,Fraggles X500FMS 2027 83 Navigation System Guide,
38e1cde83f8cabbd07f30937a03addd2dc975f2eb41c633fb1efbf84ddf21bab,Navigation System Guide FragglesX500FMS 2027 83,
38e1cde83f8cabbd07f30937a03addd2dc975f2eb41c633fb1efbf84ddf21bab,FragglesX500FMS 2027 Navigation System Guide,83
38e1cde83f8cabbd07f30937a03addd2dc975f2eb41c633fb1efbf84ddf21bab,FragglesX500FMS 2027 83 - Navigation System Guide,
41871e9fd31be2441fe183b1dac3bb967e7045c435b944dd5f884870e8d75bd6,Fraggles Connected Navigation,
41871e9fd31be2441fe183b1dac3bb967e7045c435b944dd5f884870e8d75bd6,Fraggles Connected Navigation System,open the app drawer on the touchscreen display . 2 . select the navigation icon to launch the map interface
41871e9fd31be2441fe183b1dac3bb967e7045c435b944dd5f884870e8d75bd6,Fraggles Connected Navigation system,open the app drawer on the touchscreen display . 2 . select the navigation icon to launch the map interface
41871e9fd31be2441fe183b1dac3bb967e7045c435b944dd5f884870e8d75bd6,Fraggles Connected Navigation: How to get started,accessing the navigation system to get started with navigation : 1 . open the app drawer on the touchscreen display . 2 . select the navigation icon to launch the map interface
41871e9fd31be2441fe183b1dac3bb967e7045c435b944dd5f884870e8d75bd6,Fraggles Connected Navigation: How to Get Started,accessing the navigation system to get started with navigation : 1 . open the app drawer on the touchscreen display . 2 . select the navigation icon to launch the map interface
51585fd82e9a7ca368af58b7c0dc0146f0f5c9c5403917561da79eceb58d6f98,How to safely drive with Fraggles Connected,"your primary focus should be on safe driving , regardless of the navigation prompts"
51585fd82e9a7ca368af58b7c0dc0146f0f5c9c5403917561da79eceb58d6f98,How to safely drive with Fraggles Connected?,"your primary focus should be on safe driving , regardless of the navigation prompts"
51585fd82e9a7ca368af58b7c0dc0146f0f5c9c5403917561da79eceb58d6f98,How to use the Fraggles Navigation System,customizing the map display
51585fd82e9a7ca368af58b7c0dc0146f0f5c9c5403917561da79eceb58d6f98,How to safely drive with Fraggles Connected Navigation System,your primary focus should be on safe driving
51585fd82e9a7ca368af58b7c0dc0146f0f5c9c5403917561da79eceb58d6f98,Fraggles Connected Guide to Safe Driving,
06210ca9260235782d119c2b66906f43cea19015b724392b53edc83d52097c3c,How to Set a Destination: Multiple Options,using the search bar
06210ca9260235782d119c2b66906f43cea19015b724392b53edc83d52097c3c,How to Set a Destination in Google Maps,multiple options
06210ca9260235782d119c2b66906f43cea19015b724392b53edc83d52097c3c,How to Set a Destination in the Navigation System,multiple options
06210ca9260235782d119c2b66906f43cea19015b724392b53edc83d52097c3c,How to Set a Destination on the Navigation System,multiple options
06210ca9260235782d119c2b66906f43cea19015b724392b53edc83d52097c3c,How to set a destination in the navigation system,multiple options
3f5e85a82f7d69b0f406efb2bf73a87d22f62f3ade43c4a80b13ac231cc0ea3a,Predictive Destination Suggestions,enable or disable predictive suggestions
3f5e85a82f7d69b0f406efb2bf73a87d22f62f3ade43c4a80b13ac231cc0ea3a,Predictive Suggestions for Google Maps,
3f5e85a82f7d69b0f406efb2bf73a87d22f62f3ade43c4a80b13ac231cc0ea3a,Predictive Destination Suggestions for Google Maps,
3f5e85a82f7d69b0f406efb2bf73a87d22f62f3ade43c4a80b13ac231cc0ea3a,Predictive Destination Suggestions for iOS,enable or disable
3f5e85a82f7d69b0f406efb2bf73a87d22f62f3ade43c4a80b13ac231cc0ea3a,Predictive Destination Suggestions - How to use them,go to user data in the navigation settings and toggle destination suggestions on or off
bc7351b408f7ae53b0a1e929621e6f88b06b04ddaf25a30d5de4dad48cc08c3e,Navigating to Points of Interest (POIs) on Google Maps,
bc7351b408f7ae53b0a1e929621e6f88b06b04ddaf25a30d5de4dad48cc08c3e,Navigating to Points of Interest (POIs) and Saved Places on Google Maps,"navigating to points of interest ( pois ) points of interest such as gas stations , restaurants , and landmarks are displayed on the map"
bc7351b408f7ae53b0a1e929621e6f88b06b04ddaf25a30d5de4dad48cc08c3e,Navigating to Points of Interest (POIs) and Saved Places,"navigating to points of interest ( pois ) points of interest such as gas stations , restaurants , and landmarks are displayed on the map"
bc7351b408f7ae53b0a1e929621e6f88b06b04ddaf25a30d5de4dad48cc08c3e,Navigating to Points of Interest (POIs) in Google Maps,
bc7351b408f7ae53b0a1e929621e6f88b06b04ddaf25a30d5de4dad48cc08c3e,Navigating to Points of Interest (POIs),
25f60a42c11ed8780db9efe614d1a0732f96aea8f004b0ef740e9b7ae6d69afa,Adding Waypoints and Customizing Your Route,"you can enhance your trip by adding waypoints , allowing for multiple stops along your route"
25f60a42c11ed8780db9efe614d1a0732f96aea8f004b0ef740e9b7ae6d69afa,Google Maps: Adding Waypoints and Customizing Your Route,"you can enhance your trip by adding waypoints , allowing for multiple stops along your route"
25f60a42c11ed8780db9efe614d1a0732f96aea8f004b0ef740e9b7ae6d69afa,Adding Waypoints and Customizing Your Route in Google Maps,"you can enhance your trip by adding waypoints , allowing for multiple stops along your route"
25f60a42c11ed8780db9efe614d1a0732f96aea8f004b0ef740e9b7ae6d69afa,Adding Waypoints and Customizing Your Route on Google Maps,"adding waypoints and customizing your route you can enhance your trip by adding waypoints , allowing for multiple stops along your route"
25f60a42c11ed8780db9efe614d1a0732f96aea8f004b0ef740e9b7ae6d69afa,Adding Waypoints and Customizing Your Route Google Maps,"you can enhance your trip by adding waypoints , allowing for multiple stops along your route"
5a8d93718be3d37f50d1ed7db0103cbf86b8e7c4fa559c2acaf9b84e5425d244,How do I add a waypoint to my journey?,select
5a8d93718be3d37f50d1ed7db0103cbf86b8e7c4fa559c2acaf9b84e5425d244,How do I add a waypoint to my journey in Google Maps?,select
5a8d93718be3d37f50d1ed7db0103cbf86b8e7c4fa559c2acaf9b84e5425d244,How do I add a waypoint to my journey on my iPhone?,select
5a8d93718be3d37f50d1ed7db0103cbf86b8e7c4fa559c2acaf9b84e5425d244,How to add a waypoint to your journey,select
5a8d93718be3d37f50d1ed7db0103cbf86b8e7c4fa559c2acaf9b84e5425d244,How to add waypoints to a journey,select add waypoint to include it in your journey . managing waypoints
6fe0e101eab312faf1197c635f3eee896fb621a6d4eda414d3ef901c8345173d,FragglesX500FMS 2027 85,tap the search bar at the top of the screen
6fe0e101eab312faf1197c635f3eee896fb621a6d4eda414d3ef901c8345173d,Fraggles X500FMS 2027 85,1 . tap the search bar at the top of the screen
6fe0e101eab312faf1197c635f3eee896fb621a6d4eda414d3ef901c8345173d,FragglesX500FMS 2027 85 - Interactive Map,1 . tap the search bar at the top of the screen
6fe0e101eab312faf1197c635f3eee896fb621a6d4eda414d3ef901c8345173d,FragglesX500FMS 2027 85 - Using the Interactive Map,1 . tap the search bar at the top of the screen
6fe0e101eab312faf1197c635f3eee896fb621a6d4eda414d3ef901c8345173d,FragglesX500FMS 2027 85 - Google Maps,1 . tap the search bar at the top of the screen
99dfa3520ae89d623b68df9864b9b623ecf106f097db5500f1e37a595f835e1d,Google Maps - Roaming Mode and Predictive Destinations,google maps - roaming mode and predictive destinations [SEP] tap anywhere on the map to enter roaming mode . 2 . tap again to drop a pin at your desired location . 3 . view location details and press go ! to begin navigation . predictive destinations
99dfa3520ae89d623b68df9864b9b623ecf106f097db5500f1e37a595f835e1d,Google Maps - Roaming and Predictive Destinations,predictive destinations
99dfa3520ae89d623b68df9864b9b623ecf106f097db5500f1e37a595f835e1d,Google Maps - Roaming Mode & Predictive Destinations,google maps - roaming mode & predictive destinations [SEP] tap anywhere on the map to enter roaming mode . 2 . tap again to drop a pin at your desired location . 3 . view location details and press go ! to begin navigation . predictive destinations
99dfa3520ae89d623b68df9864b9b623ecf106f097db5500f1e37a595f835e1d,Google Maps - Roaming mode and Predictive Destinations,google maps - roaming mode and predictive destinations [SEP] tap anywhere on the map to enter roaming mode . 2 . tap again to drop a pin at your desired location . 3 . view location details and press go ! to begin navigation . predictive destinations
99dfa3520ae89d623b68df9864b9b623ecf106f097db5500f1e37a595f835e1d,Google Maps - Roaming Mode & Predictive Destination,predictive destinations
3b46936bd3333fa923c823e1b8f016b64aee4cbdbcb77377ced056b6774afd6b,Tips for Optimizing the Navigation Experience on a 2017 Hyundai Elantra,
3b46936bd3333fa923c823e1b8f016b64aee4cbdbcb77377ced056b6774afd6b,Tips for Optimizing the Navigation Experience on a 2017 Toyota Tacoma,toyota tacoma [SEP]
3b46936bd3333fa923c823e1b8f016b64aee4cbdbcb77377ced056b6774afd6b,Tips for Optimizing the Navigation Experience on a 2017 Toyota Corolla,"voice commands : utilize voice commands to enter destinations hands - free by saying , "" navigate to [ destination ] ."
3b46936bd3333fa923c823e1b8f016b64aee4cbdbcb77377ced056b6774afd6b,Tips for Optimizing the Navigation Experience on a 2017 Hyundai Sonata,
3b46936bd3333fa923c823e1b8f016b64aee4cbdbcb77377ced056b6774afd6b,Tips for Optimizing Navigation Experience,
e6da8392b7c94287e6c96dd103f6c8f3fe166251d521ff2b6123d9f4a07af6c3,Fraggles Vehicle Software Updates,[CLS]
e6da8392b7c94287e6c96dd103f6c8f3fe166251d521ff2b6123d9f4a07af6c3,Software Updates for Fraggles X500FMS 2027 86,turn the volume control knob or use steering wheel buttons while the guidance prompt is playing to adjust the volume
e6da8392b7c94287e6c96dd103f6c8f3fe166251d521ff2b6123d9f4a07af6c3,Fraggles X500FMS 2027 86 Software Updates,turn the volume control knob or use steering wheel buttons while the guidance prompt is playing to adjust the volume
e6da8392b7c94287e6c96dd103f6c8f3fe166251d521ff2b6123d9f4a07af6c3,Fraggles X500FMS 2027 86 - Software Updates,turn the volume control knob or use steering wheel buttons while the guidance prompt is playing to adjust the volume
e6da8392b7c94287e6c96dd103f6c8f3fe166251d521ff2b6123d9f4a07af6c3,Software Updates for Fraggles X500FMS 2027,fragglesx500fms 2027 86 turn the volume control knob or use steering wheel buttons while the guidance prompt is playing to adjust the volume
a6da17b7ab58c9091f237d773ec5f25bb50e85adfb490ff4d6b188dad92dc271,How do I stop navigation?,press the cancel route button on the touchscreen
a6da17b7ab58c9091f237d773ec5f25bb50e85adfb490ff4d6b188dad92dc271,How do I stop navigation on my Samsung Galaxy S3?,press the cancel route button on the touchscreen
a6da17b7ab58c9091f237d773ec5f25bb50e85adfb490ff4d6b188dad92dc271,How do I stop the navigation on my Samsung Galaxy S3?,press the cancel route button on the touchscreen
a6da17b7ab58c9091f237d773ec5f25bb50e85adfb490ff4d6b188dad92dc271,How do I stop navigation on my Samsung Galaxy S4?,press the cancel route button on the touchscreen
a6da17b7ab58c9091f237d773ec5f25bb50e85adfb490ff4d6b188dad92dc271,How do I stop the navigation on my Samsung Galaxy S4?,press the cancel route button on the touchscreen
ed66556e40c87ff8c478e9e3653ca87222d6bd0fa75503c9facd016172c31b08,What are non-drivable software updates?,the update will not start if : • the vehicle ’ s engine is running or the ignition is on
ed66556e40c87ff8c478e9e3653ca87222d6bd0fa75503c9facd016172c31b08,What are non-drivable software updates and how do they work?,"generally take 30 to 60 minutes but may take up to several hours depending on the size and complexity of the update . tip : to avoid disruptions , schedule non - drivable updates during times when you don ’ t need your vehicle , such as overnight . notifications and alerts fraggles vehicles keep you informed about software updates through notifications on the touchscreen and via the fraggles connect app on your mobile device . you can easily check the update status and details at any time . • top left of touchscreen : displays alerts for available updates , pending installations , and completion notifications . • fraggles connect app : syncs with your vehicle to provide real - time update notifications , including installation progress and any issues that may arise . conditions for non - drivable software updates for a non - drivable update to proceed , several conditions must be met . the update will not start if : • the vehicle ’ s engine is running or the ignition is on"
ed66556e40c87ff8c478e9e3653ca87222d6bd0fa75503c9facd016172c31b08,What are non-drivable software updates in a Fraggles?,
ed66556e40c87ff8c478e9e3653ca87222d6bd0fa75503c9facd016172c31b08,What are non-drivable software updates in Fraggles?,the update will not start if : • the vehicle ’ s engine is running or the ignition is on
ed66556e40c87ff8c478e9e3653ca87222d6bd0fa75503c9facd016172c31b08,Fraggles Software Updates and Notifications,notifications and alerts fraggles vehicles keep you informed about software updates through notifications on the touchscreen and via the fraggles connect app on your mobile device
0d8551a032340fffc9d931df7cf98676a1a646def2f21b34d558d6a28f84bc00,Fraggles Non-Drivable Software Updates,"[SEP] • the vehicle is not in park ( p ) . • the 12v battery level is low , risking a loss of power during the update . • any door , trunk , or hood is open . • hazard lights or parking lights are active . • the brake pedal is pressed or an emergency call is in progress . • the vehicle is in "" limp mode "" ( reduced power mode due to a detected issue ) . pro tip : before initiating an update , make sure your vehicle is turned off , parked securely , and all doors are closed . restrictions during a non - drivable update while a non - drivable software update is in progress , several vehicle features and functions are temporarily disabled to ensure the update process is not interrupted : • you cannot start , drive , or move the vehicle until the update is complete"
0d8551a032340fffc9d931df7cf98676a1a646def2f21b34d558d6a28f84bc00,Fraggles Non-Drivable Software Update,[SEP]
0d8551a032340fffc9d931df7cf98676a1a646def2f21b34d558d6a28f84bc00,Fraggles Non-Drivable Updates,[SEP]
0d8551a032340fffc9d931df7cf98676a1a646def2f21b34d558d6a28f84bc00,Fraggles Non-Drivable Software Update Restrictions,"during a non - drivable update while a non - drivable software update is in progress , several vehicle features and functions are temporarily disabled to ensure the update process is not interrupted : • you cannot start , drive , or move the vehicle until the update is complete ."
